cnag_id	organism	gene_product	transcript_product	location	length	sequence_SO	SO	is_pseudo	variant
>CNAG_00775-t26_1	Cryptococcus_neoformans_var._grubii_H99	U3 small nucleolar RNA-associated protein 15	U3 small nucleolar RNA-associated protein 15	CP003820.1:2033870-2035556(+)	2010	chromosome	protein_coding	FALSE	t26_1
>CNAG_00776-t26_1	Cryptococcus_neoformans_var._grubii_H99	immunoreactive mannoprotein MP88	immunoreactive mannoprotein MP88	CP003820.1:2038173-2039562(+)	1528	chromosome	protein_coding	FALSE	t26_1
>CNAG_00777-t26_1	Cryptococcus_neoformans_var._grubii_H99	CCR4-NOT transcriptional complex subunit CAF120	CCR4-NOT transcriptional complex subunit CAF120	CP003820.1:2040201-2045595(+)	5079	chromosome	protein_coding	FALSE	t26_1
>CNAG_00778-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2047911-2051538(-)	4357	chromosome	protein_coding	FALSE	t26_1
>CNAG_00779-t26_1	Cryptococcus_neoformans_var._grubii_H99	large subunit ribosomal protein L27e	large subunit ribosomal protein L27e	CP003820.1:2052123-2052999(+)	876	chromosome	protein_coding	FALSE	t26_1
>CNAG_00780-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003820.1:2053258-2055719(-)	2599	chromosome	protein_coding	FALSE	t26_1
>CNAG_00780-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003820.1:2053258-2055719(-)	2602	chromosome	protein_coding	FALSE	t26_2
>CNAG_00781-t26_1	Cryptococcus_neoformans_var._grubii_H99	U6 snRNA-associated Sm-like protein LSm3	U6 snRNA-associated Sm-like protein LSm3	CP003820.1:2056148-2056631(+)	528	chromosome	protein_coding	FALSE	t26_1
>CNAG_00782-t26_1	Cryptococcus_neoformans_var._grubii_H99	STE/STE20/Fray protein kinase	STE/STE20/Fray protein kinase	CP003820.1:2056818-2059656(-)	2829	chromosome	protein_coding	FALSE	t26_1
>CNAG_00783-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2060189-2061628(-)	1111	chromosome	protein_coding	FALSE	t26_1
>CNAG_00784-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2062189-2063309(-)	1126	chromosome	protein_coding	FALSE	t26_1
>CNAG_00785-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP-dependent RNA helicase eIF4A	ATP-dependent RNA helicase eIF4A	CP003820.1:2063601-2065325(+)	3280	chromosome	protein_coding	FALSE	t26_1
>CNAG_00786-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2065811-2066571(-)	710	chromosome	protein_coding	FALSE	t26_1
>CNAG_00787-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2066803-2072551(+)	5167	chromosome	protein_coding	FALSE	t26_1
>CNAG_00788-t26_1	Cryptococcus_neoformans_var._grubii_H99	NADH dehydrogenase	NADH dehydrogenase	CP003820.1:2072931-2075076(-)	2186	chromosome	protein_coding	FALSE	t26_1
>CNAG_00789-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2076571-2077687(-)	792	chromosome	protein_coding	FALSE	t26_1
>CNAG_00790-t26_1	Cryptococcus_neoformans_var._grubii_H99	PAP2 domain-containing protein	PAP2 domain-containing protein	CP003820.1:2079385-2080895(+)	1564	chromosome	protein_coding	FALSE	t26_1
>CNAG_00791-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2081273-2082633(-)	3928	chromosome	protein_coding	FALSE	t26_1
>CNAG_00792-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP-binding cassette transporter	ATP-binding cassette transporter	CP003820.1:2087805-2094531(-)	5418	chromosome	protein_coding	FALSE	t26_1
>CNAG_00793-t26_1	Cryptococcus_neoformans_var._grubii_H99	DNA-directed RNA polymerase I, II, and III subunit RPABC1	DNA-directed RNA polymerase I, II, and III subunit RPABC1	CP003820.1:2094929-2096130(+)	956	chromosome	protein_coding	FALSE	t26_1
>CNAG_00794-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2096468-2097406(-)	1281	chromosome	protein_coding	FALSE	t26_1
>CNAG_00795-t26_1	Cryptococcus_neoformans_var._grubii_H99	Putative flocculin	Putative flocculin	CP003820.1:2098070-2099353(-)	1072	chromosome	protein_coding	FALSE	t26_1
>CNAG_00796-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP-binding cassette, subfamily B (MDR/TAP), member 1	ATP-binding cassette, subfamily B (MDR/TAP), member 1	CP003820.1:2101462-2106512(-)	4951	chromosome	protein_coding	FALSE	t26_1
>CNAG_00797-t26_1	Cryptococcus_neoformans_var._grubii_H99	acetyl-CoA synthetase	acetyl-CoA synthetase	CP003820.1:2108173-2110606(-)	2586	chromosome	protein_coding	FALSE	t26_1
>CNAG_00798-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2111539-2112916(-)	2257	chromosome	protein_coding	FALSE	t26_1
>CNAG_00799-t26_1	Cryptococcus_neoformans_var._grubii_H99	cellulase	cellulase	CP003820.1:2114991-2117515(+)	3640	chromosome	protein_coding	FALSE	t26_1
>CNAG_00800-t26_1	Cryptococcus_neoformans_var._grubii_H99	nicotinamidase	nicotinamidase	CP003820.1:2118415-2119369(-)	1191	chromosome	protein_coding	FALSE	t26_1
>CNAG_00801-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2120132-2121477(-)	1065	chromosome	protein_coding	FALSE	t26_1
>CNAG_00802-t26_1	Cryptococcus_neoformans_var._grubii_H99	calcineurin-binding protein	calcineurin-binding protein	CP003820.1:2122273-2123078(+)	1021	chromosome	protein_coding	FALSE	t26_1
>CNAG_00803-t26_1	Cryptococcus_neoformans_var._grubii_H99	solute carrier family 24 (sodium/potassium/calcium exchanger), member 6	solute carrier family 24 (sodium/potassium/calcium exchanger), member 6	CP003820.1:2123352-2126719(-)	3174	chromosome	protein_coding	FALSE	t26_1
>CNAG_00804-t26_1	Cryptococcus_neoformans_var._grubii_H99	Gtr1/RagA G protein Gtr1	Gtr1/RagA G protein Gtr1	CP003820.1:2127026-2128646(+)	1459	chromosome	protein_coding	FALSE	t26_1
>CNAG_00805-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2128994-2131387(-)	2512	chromosome	protein_coding	FALSE	t26_1
>CNAG_00806-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2131721-2132489(+)	537	chromosome	protein_coding	FALSE	t26_1
>CNAG_00807-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2132877-2138348(+)	5354	chromosome	protein_coding	FALSE	t26_1
>CNAG_00808-t26_1	Cryptococcus_neoformans_var._grubii_H99	myosin regulatory light chain cdc4	myosin regulatory light chain cdc4	CP003820.1:2138556-2139233(-)	1081	chromosome	protein_coding	FALSE	t26_1
>CNAG_00809-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP-dependent RNA helicase DED1	ATP-dependent RNA helicase DED1	CP003820.1:2139660-2141682(+)	2878	chromosome	protein_coding	FALSE	t26_1
>CNAG_00810-t26_1	Cryptococcus_neoformans_var._grubii_H99	polynucleotide kinase 3'-phosphatase	polynucleotide kinase 3'-phosphatase	CP003820.1:2142564-2144402(-)	1511	chromosome	protein_coding	FALSE	t26_1
>CNAG_00811-t26_1	Cryptococcus_neoformans_var._grubii_H99	anthranilate phosphoribosyltransferase	anthranilate phosphoribosyltransferase	CP003820.1:2145033-2146547(-)	1543	chromosome	protein_coding	FALSE	t26_1
>CNAG_00812-t26_1	Cryptococcus_neoformans_var._grubii_H99	cohesin complex subunit SA-1/2	cohesin complex subunit SA-1/2	CP003820.1:2146948-2150760(-)	3778	chromosome	protein_coding	FALSE	t26_1
>CNAG_00813-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2152843-2154878(+)	2230	chromosome	protein_coding	FALSE	t26_1
>CNAG_00814-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2155124-2158718(-)	6562	chromosome	protein_coding	FALSE	t26_1
>CNAG_00815-t26_1	Cryptococcus_neoformans_var._grubii_H99	MFS transporter, SIT family, siderophore-iron:H symporter	MFS transporter, SIT family, siderophore-iron:H symporter	CP003820.1:2161175-2163315(+)	2622	chromosome	protein_coding	FALSE	t26_1
>CNAG_00816-t26_1	Cryptococcus_neoformans_var._grubii_H99	microtubule binding protein	microtubule binding protein	CP003820.1:2163833-2164644(-)	910	chromosome	protein_coding	FALSE	t26_1
>CNAG_00817-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2165263-2167317(+)	2137	chromosome	protein_coding	FALSE	t26_1
>CNAG_00818-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2168074-2169422(-)	1646	chromosome	protein_coding	FALSE	t26_1
>CNAG_00819-t26_1	Cryptococcus_neoformans_var._grubii_H99	small subunit ribosomal protein S30	small subunit ribosomal protein S30	CP003820.1:2171166-2171815(-)	512	chromosome	protein_coding	FALSE	t26_1
>CNAG_00820-t26_1	Cryptococcus_neoformans_var._grubii_H99	Prephenate dehydratase	Prephenate dehydratase	CP003820.1:2172076-2173161(+)	1084	chromosome	protein_coding	FALSE	t26_1
>CNAG_00821-t26_1	Cryptococcus_neoformans_var._grubii_H99	large subunit ribosomal protein L34e	large subunit ribosomal protein L34e	CP003820.1:2173902-2174639(-)	1170	chromosome	protein_coding	FALSE	t26_1
>CNAG_00822-t26_1	Cryptococcus_neoformans_var._grubii_H99	ribosome assembly protein SQT1	ribosome assembly protein SQT1	CP003820.1:2177514-2179129(+)	1558	chromosome	protein_coding	FALSE	t26_1
>CNAG_00823-t26_1	Cryptococcus_neoformans_var._grubii_H99	cadmium ion transporter	cadmium ion transporter	CP003820.1:2179310-2185060(-)	5098	chromosome	protein_coding	FALSE	t26_1
>CNAG_00824-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquitin-conjugating enzyme E2 2	ubiquitin-conjugating enzyme E2 2	CP003820.1:2186031-2186835(+)	1731	chromosome	protein_coding	FALSE	t26_1
>CNAG_00825-t26_1	Cryptococcus_neoformans_var._grubii_H99	solute carrier family 25 (mitochondrial folate transporter), member 32	solute carrier family 25 (mitochondrial folate transporter), member 32	CP003820.1:2190386-2191790(+)	2574	chromosome	protein_coding	FALSE	t26_1
>CNAG_00826-t26_1	Cryptococcus_neoformans_var._grubii_H99	dihydroxyacetone kinase	dihydroxyacetone kinase	CP003820.1:2192004-2194288(-)	2029	chromosome	protein_coding	FALSE	t26_1
>CNAG_00827-t26_1	Cryptococcus_neoformans_var._grubii_H99	ribose 5-phosphate isomerase	ribose 5-phosphate isomerase	CP003820.1:2195187-2195770(+)	1161	chromosome	protein_coding	FALSE	t26_1
>CNAG_00828-t26_1	Cryptococcus_neoformans_var._grubii_H99	pathway-specific nitrogen regulator	pathway-specific nitrogen regulator	CP003820.1:2195965-2199167(-)	2935	chromosome	protein_coding	FALSE	t26_1
>CNAG_00829-t26_1	Cryptococcus_neoformans_var._grubii_H99	E3 ubiquitin ligase complex SCF subunit sconC	E3 ubiquitin ligase complex SCF subunit sconC	CP003820.1:2200171-2201246(-)	1034	chromosome	protein_coding	FALSE	t26_1
>CNAG_00830-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2202250-2205403(+)	3605	chromosome	protein_coding	FALSE	t26_1
>CNAG_00831-t26_1	Cryptococcus_neoformans_var._grubii_H99	nucleoside-diphosphate-sugar epimerase	nucleoside-diphosphate-sugar epimerase	CP003820.1:2206155-2207432(+)	1738	chromosome	protein_coding	FALSE	t26_1
>CNAG_00832-t26_1	Cryptococcus_neoformans_var._grubii_H99	D-lactate dehydrogenase	D-lactate dehydrogenase	CP003820.1:2208123-2209169(-)	1651	chromosome	protein_coding	FALSE	t26_1
>CNAG_00833-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2210289-2211403(-)	1010	chromosome	protein_coding	FALSE	t26_1
>CNAG_00834-t26_1	Cryptococcus_neoformans_var._grubii_H99	Phosphatidylserine decarboxylase, phosphatidylserine decarboxylase, variant	Phosphatidylserine decarboxylase	CP003820.1:2213144-2214437(+)	1575	chromosome	protein_coding	FALSE	t26_1
>CNAG_00834-t26_2	Cryptococcus_neoformans_var._grubii_H99	Phosphatidylserine decarboxylase, phosphatidylserine decarboxylase, variant	phosphatidylserine decarboxylase, variant	CP003820.1:2212880-2214437(+)	1556	chromosome	protein_coding	FALSE	t26_2
>CNAG_00835-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2215003-2217826(+)	2595	chromosome	protein_coding	FALSE	t26_1
>CNAG_00836-t26_1	Cryptococcus_neoformans_var._grubii_H99	2-hydroxyacid dehydrogenase	2-hydroxyacid dehydrogenase	CP003820.1:2218132-2219363(-)	1162	chromosome	protein_coding	FALSE	t26_1
>CNAG_00837-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2219924-2222483(+)	2652	chromosome	protein_coding	FALSE	t26_1
>CNAG_00838-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2222783-2223293(-)	806	chromosome	protein_coding	FALSE	t26_1
>CNAG_00839-t26_1	Cryptococcus_neoformans_var._grubii_H99	mitochondrial protein	mitochondrial protein	CP003820.1:2223881-2225043(-)	1401	chromosome	protein_coding	FALSE	t26_1
>CNAG_00840-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2225436-2226019(+)	899	chromosome	protein_coding	FALSE	t26_1
>CNAG_00841-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2226257-2229079(-)	2407	chromosome	protein_coding	FALSE	t26_1
>CNAG_00843-t26_1	Cryptococcus_neoformans_var._grubii_H99	Salicylate hydroxylase	Salicylate hydroxylase	CP003820.1:2232272-2234198(+)	2388	chromosome	protein_coding	FALSE	t26_1
>CNAG_00844-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2235519-2237453(+)	2392	chromosome	protein_coding	FALSE	t26_1
>CNAG_00845-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2238390-2239674(+)	1355	chromosome	protein_coding	FALSE	t26_1
>CNAG_00846-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2239798-2241376(-)	1621	chromosome	protein_coding	FALSE	t26_1
>CNAG_00847-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2242087-2244520(+)	2526	chromosome	protein_coding	FALSE	t26_1
>CNAG_00848-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein	CP003820.1:2244800-2248245(-)	3695	chromosome	protein_coding	FALSE	t26_1
>CNAG_00848-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein, variant 1	CP003820.1:2244800-2248245(-)	3700	chromosome	protein_coding	FALSE	t26_2
>CNAG_00848-t26_3	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein, variant 2	CP003820.1:2244800-2248245(-)	3697	chromosome	protein_coding	FALSE	t26_3
>CNAG_00849-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2250127-2250626(+)	1859	chromosome	protein_coding	FALSE	t26_1
>CNAG_00850-t26_1	Cryptococcus_neoformans_var._grubii_H99	plant-inducible protein	plant-inducible protein	CP003820.1:2251267-2252869(-)	1484	chromosome	protein_coding	FALSE	t26_1
>CNAG_00851-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2253124-2254143(-)	1129	chromosome	protein_coding	FALSE	t26_1
>CNAG_00852-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2254855-2256142(+)	1816	chromosome	protein_coding	FALSE	t26_1
>CNAG_00853-t26_1	Cryptococcus_neoformans_var._grubii_H99	exosome complex component RRP43	exosome complex component RRP43	CP003820.1:2256869-2258266(+)	1357	chromosome	protein_coding	FALSE	t26_1
>CNAG_00854-t26_1	Cryptococcus_neoformans_var._grubii_H99	C-8 sterol isomerase	C-8 sterol isomerase	CP003820.1:2258878-2259890(-)	1288	chromosome	protein_coding	FALSE	t26_1
>CNAG_00855-t26_1	Cryptococcus_neoformans_var._grubii_H99	ligase	ligase	CP003820.1:2260511-2263902(+)	2844	chromosome	protein_coding	FALSE	t26_1
>CNAG_00858-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2275586-2277691(+)	2136	chromosome	protein_coding	FALSE	t26_1
>CNAG_00859-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:2279601-2282091(+)	3505	chromosome	protein_coding	FALSE	t26_1
>CNAG_04548-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:168-5645(-)	5048	chromosome	protein_coding	FALSE	t26_1
>CNAG_07027-t26_1	Cryptococcus_neoformans_var._grubii_H99	protein SPT2	protein SPT2	CP003820.1:593866-595294(+)	1738	chromosome	protein_coding	FALSE	t26_1
>CNAG_07028-t26_1	Cryptococcus_neoformans_var._grubii_H99	26S proteasome regulatory subunit N11	26S proteasome regulatory subunit N11	CP003820.1:591654-592976(-)	1602	chromosome	protein_coding	FALSE	t26_1
>CNAG_07029-t26_1	Cryptococcus_neoformans_var._grubii_H99	vesicle-associated membrane protein 7	vesicle-associated membrane protein 7	CP003820.1:590491-591547(+)	829	chromosome	protein_coding	FALSE	t26_1
>CNAG_07030-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:588972-590306(-)	1469	chromosome	protein_coding	FALSE	t26_1
>CNAG_07114-t26_1	Cryptococcus_neoformans_var._grubii_H99	V-type proton ATPase proteolipid subunit 2	V-type proton ATPase proteolipid subunit 2	CP003820.1:727197-728259(-)	1566	chromosome	protein_coding	FALSE	t26_1
>CNAG_07253-t26_1	Cryptococcus_neoformans_var._grubii_H99	cupin domain-containing protein	cupin domain-containing protein	CP003820.1:896521-897474(-)	998	chromosome	protein_coding	FALSE	t26_1
>CNAG_07303-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003820.1:6209-7769(-)	1921	chromosome	protein_coding	FALSE	t26_1
>CNAG_07303-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003820.1:6209-7769(-)	1926	chromosome	protein_coding	FALSE	t26_2
>CNAG_07304-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:9126-9480(-)	602	chromosome	protein_coding	FALSE	t26_1
>CNAG_07305-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:11838-12393(-)	551	chromosome	protein_coding	FALSE	t26_1
>CNAG_07306-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:99984-100396(+)	446	chromosome	protein_coding	FALSE	t26_1
>CNAG_07307-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:110921-112076(+)	641	chromosome	protein_coding	FALSE	t26_1
>CNAG_07308-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:126495-128651(-)	1809	chromosome	protein_coding	FALSE	t26_1
>CNAG_07309-t26_1	Cryptococcus_neoformans_var._grubii_H99	mRNA surveillance protein pelota	mRNA surveillance protein pelota	CP003820.1:282191-283788(-)	1472	chromosome	protein_coding	FALSE	t26_1
>CNAG_07310-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:284021-284966(+)	909	chromosome	protein_coding	FALSE	t26_1
>CNAG_07311-t26_1	Cryptococcus_neoformans_var._grubii_H99	compass component bre2	compass component bre2	CP003820.1:306812-308717(-)	2083	chromosome	protein_coding	FALSE	t26_1
